State,County,Year,Month,Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
VA,Rappahannock County,2018,8,5,0,100,0,0,0,0,0,10.62030075,5.762001157,9.35,127,5.3192,4.03,83.5,76,0.974,82.5,74.5,120,3.277,71.2,65.4,127,5.496,59.9,928754,0.071663117,266.23,689.53,75,0.8,2.07,100,267.03,691.6,81,0,45.7864418,45.7864418,9.096089679,6.306570005,8448029.674,7.466524124,18.44802265,100.4228821,1132.160034,1031.737152,298.8264865,189.9187845,277536294.6,211.9592361,612.8867798,0,488332,488332,735.2080885,12574.68112,682827453,1,32,-72824496128,80691585024,1.54E+11,189650.8173,6718837541,1.76E+11,83293944,7834901043,-54804365312,42809495552,97613860864,170111245,4069835794,1.58E+14,195719112,4735158579,-56764833792,54833184768,1.12E+11,169939342.3,3667864826,1.58E+14,79073492,4300658022
VA,Rockingham County,2018,8,1,0,100,0,0,0,0,0,36.76685504,16.21866191,7.1,121,3.1428,3.96,82.5,84,1.28,81.2,72.1,102,2.191,69.9,61.7,115,3.122,58.6,2957846,0.228228858,849.08,2199.11,3,4.27,11.06,52,853.35,2210.17,4,0,47.67395401,47.67395401,9.53230521,8.122193149,28195090.84,6.562282324,22.57654667,242.7329865,1335.358887,1092.6259,519.204887,194.1239143,1536818428,444.3067322,817.303009,0,4436736,4436736,2981.660831,88421.14041,8825555050,2,29,-53253308416,64703733760,1.18E+11,1529864.352,5520038922,4.53E+12,171175776,5670000128,-41283575808,39406440448,80690016256,114289101.7,3439324894,3.38E+14,144633720,3284848512,-43070287872,40695779328,83766067200,112761975.9,3144478695,3.34E+14,13058080,2959734016
VA,Stafford County,2018,8,7,0,100,0,0,0,0,0,206.6480925,69.53325426,2.8,40,-1.5823,4.38,87.6,109,3.135,84.5,77.4,116,3.467,73.9,67.3,120,3.916,63.4,967283,0.074636034,268.96,696.6,74,10.97,28.41,37,279.93,725.02,80,0,33.76457214,33.76457214,3.996709099,3.226629271,3865948.767,3.245487452,8.237055779,-0.753373981,140.3029785,141.0563525,63.05942071,32.60148763,61034961.07,65.43864441,102.8095322,0,5888944,5888944,5049.932356,156760.3776,4887809328,1,36,-76361269248,68720173056,1.45E+11,-819324.3023,6086836262,-7.93E+11,0,6500813568,-50963619840,39908118528,90871738368,119669437.5,3371454901,1.16E+14,6025243.5,3514870272,-32744714240,49512919040,82257633280,120638647.5,3582473553,1.17E+14,2816871.125,3737799808
VA,Virginia Beach City,2018,8,2,0,100,0,0,0,0,0,349.2345315,144.4608338,5,73,-0.2997,5.3,87.8,121,3.527,84.3,80.4,125,3.937,76.5,72.9,123,4.248,68.7,1379871,0.106471528,249.02,644.96,80,248.32,643.15,3,497.34,1288.1,28,0,16.98786163,16.98786163,0.308436661,0.660772819,425602.8033,0.094775729,0.778189063,-12.82937527,47.35764694,60.18702221,1.610544584,2.191292659,2226626.204,0.634371251,4.596948242,0,47609584,47609584,20308.98556,955645.0435,28077781800,3,136,-36746231808,43346735104,80092966912,57777.01141,1520456491,79878451587,0,872966496,-17950746624,36516519936,54467266560,41338426.63,766101773,5.72E+13,0,430979849.6,-24061188096,20431411200,44492599296,42968029.77,937380555.5,5.94E+13,0,593782521.6
VA,Washington County,2018,8,2,0,100,0,0,0,0,0,36.88289186,17.73642311,7.47,126,3.3698,4.1,82.5,63,0.04,82.5,72.3,90,1.203,71.1,62,110,2.279,59.7,1915670,0.147814043,560.97,1452.91,14,5.02,13,48,565.99,1465.91,16,0,56.39164734,56.39164734,12.25023908,8.33971886,23467415.5,10.43708324,24.25069599,400.0470886,1680.613159,1280.566071,660.5796523,144.5539841,1266783030,629.9272156,862.1008118,0,1760753,1760753,3179.782459,59679.05244,6097817945,1,29,-88738422784,1.27E+11,2.16E+11,7540424.427,11419842209,1.45E+13,270606432,12056502272,-78066417664,79270526976,1.57E+11,393025922.2,6731861853,7.54E+14,398866080,7103101594,-81699479552,61992665088,1.44E+11,385572314.4,6588824060,7.39E+14,102354520,7135558298
KS,Ellsworth County,2018,9,2,19,84.295,12.24,3.465,0,0,0,3.289898629,1.722085506,3.99,103,1.2978,2.69,81.4,52,-0.653,82.1,70.7,84,1.319,69.4,60,108,3.302,56.7,2513961,0.193978472,715.85,1854.042989,66,7.44,19.27,25,723.29,1873.31,56,0,27.84365082,27.84365082,2.20836721,2.051463715,5551749.039,1.687729359,4.672484398,421.5767822,592.8502197,171.2734375,508.0729314,32.21335851,1277275535,507.0158691,550.1444092,0,23818710,23818710,23641.98244,729660.457,59435021809,1,40,-60834361344,67848851456,1.29E+11,-305773.4999,3104168465,-7.69E+11,79734376,2451317760,-38252384256,35318525952,73570910208,28918251.88,1744362096,7.27E+13,30191992,1435796608,-32930342912,32830470144,65760813056,29405278.45,1824644892,7.39E+13,-22732274,1536554752
KS,Grant County,2018,9,1,0,100,0,0,0,0,0,4.89658367,1.989782561,2.71,108,1.1755,1.53,82.9,57,-0.772,83.7,70.2,88,1.526,68.7,57.5,116,3.829,53.7,1968749,0.151909645,574.8,1488.725166,89,0.34,0.88,85,575.14,1489.61,91,0,12.22725582,12.22725582,0.552752317,0.711769607,1088230.57,0.292534113,1.467645383,859.348999,981.6488037,122.2998047,933.2384461,18.83164442,1837312257,936.2706909,953.9043823,0,7418002,7418002,8561.214664,177115.2023,16854882809,2,62,-30851665920,33642053632,64493719552,-133443.7644,843921361.1,-2.63E+11,0,470970688,-19195723776,22608105472,41803829248,10686262.32,448757284.2,2.10E+13,0,238761644.8,-16772871168,16856147968,33629019136,10936475.25,508644743.7,2.15E+13,0,298517932.8
KS,Harvey County,2018,9,1,199,0,7.94,85.18733333,6.877,0,0,24.40840867,10.61294146,3.56,80,0.2492,3.31,81,40,-1.535,82.5,71.3,81,1.318,70,61.6,116,4.18,57.4,1862951,0.143746219,539.75,1397.946083,95,0.97,2.51,74,540.72,1400.46,96,0,9.937179565,9.937179565,0.63767575,0.636659029,1187958.676,0.45016253,1.414022446,401.7544861,476.3782654,74.6237793,439.5870126,11.46990792,818929064.7,438.6655884,455.7108765,0,4260690,4260690,3298.758027,81633.1564,6145424566,1,38,-23145789440,43313881088,66459670528,57380.47331,1291693463,1.07E+11,-4666992,903339840,-12212860928,25831587840,38044448768,22128297.57,647204906.8,4.12E+13,0,484796928,-18147715072,16164296704,34312011776,22430225.7,802971916.9,4.18E+13,6744782.5,534757984
KS,Marshall County,2018,9,5,27,80.33466667,12.91566667,6.398,0.354,0,0,4.144270967,2.100076785,8.19,125,4.6131,3.58,80.4,70,0.442,80,69,87,1.815,67.2,57.6,110,3.201,54.4,3194271,0.246471528,900.18,2331.455497,23,4.92,12.74,38,905.1,2344.2,23,0,28.82390404,28.82390404,2.361660935,1.837959317,7538967.249,2.073004007,4.165223122,327.1814575,468.133606,140.9521484,395.4100384,25.72568607,1263046819,396.9442139,427.6634521,0,5953556,5953556,2646.08092,74649.24081,8452299546,1,31,-56701464576,55265058816,1.12E+11,178141.9291,2890205222,5.69E+11,163937984,2272152832,-35832778752,36283998208,72116776960,9958878.168,1552731369,3.18E+13,59725468,1292104320,-37487087616,36956827648,74443915264,10021258.32,1753498072,3.20E+13,-69298400,1343340800
KS,McPherson County,2018,9,2,155,12.151,29.05133333,49.806,8.991666667,0,0,12.23044407,5.736664752,3.63,86,0.4376,3.19,81,53,-0.605,81.6,71.1,86,1.66,69.4,61.1,113,3.838,57.3,3117270,0.240530093,898.27,2326.50862,26,2.33,6.03,58,900.6,2332.54,25,0,21.76948738,21.76948738,1.080198665,1.253073764,3367270.893,0.600612104,2.763915777,385.5848389,517.6722412,132.0874023,454.16759,21.03256291,1415763003,456.2716522,477.8208954,0,24551776,24551776,19131.92125,667428.2548,59639364167,1,36,-36934811648,1.09E+11,1.46E+11,-92525.14683,1725000887,-2.88E+11,6763183.5,1323645952,-25759739904,71319519232,97079259136,16336591.18,965956837,5.09E+13,6232775.75,712693728,-37827858432,36824231936,74652090368,16732186.81,1007440816,5.22E+13,0,686620224
KS,Wilson County,2018,9,3,33,66.66666667,33.33333333,0,0,0,0,5.818255061,3.130685824,3.48,66,-0.7985,4.28,81.3,38,-1.633,82.9,71.9,80,0.95,71,62.5,115,3.529,59,1968486,0.151889352,570.42,1477.381018,93,4.66,12.07,42,575.08,1489.45,92,0,33.51404572,33.51404572,1.689309226,2.089993197,3325381.561,0.980901569,4.031854391,229.5360718,347.4160461,117.8799744,280.9693369,20.19416386,553084206.1,280.1133423,308.0232239,0,7134974,7134974,9113.286685,168576.3051,17939377254,1,33,-48142356480,50726408192,98868764672,20957.77617,2516525278,41255088985,51416016,1581319296,-33069367296,28963893248,62033260544,19771684.23,1246595669,3.89E+13,26199745,810538240,-35429793792,32321994752,67751788544,19931382.42,1669914040,3.92E+13,-14806696,951544800
VA,Amelia County,2018,9,1,0,100,0,0,0,0,0,14.06155768,6.067459292,6.72,114,3.0394,3.68,82.8,106,2.751,80,74.9,125,6.024,68.9,67,128,9.309,57.7,1232151,0.09507338,355.27,920.15,54,3.25,8.42,67,358.52,928.56,57,0,24.43089485,24.43089485,3.046091329,1.939521938,3753244.477,2.723602295,5.56592989,48.17499924,161.2232971,113.0482979,91.53300911,19.86315252,112782488.7,90.65689087,118.5950699,0,4203725,4203725,5117.290088,112467.5976,6305274099,1,34,-38704386048,48455753728,87160139776,-195398.0954,3671827650,-2.41E+11,165164064,4010004224,-27914229760,27385675776,55299905536,46420786.51,2100559585,5.72E+13,84009184,2302760192,-26568650752,29051451392,55620102144,46765110.36,2105763611,5.76E+13,-64262376,2302253824
VA,Appomattox County,2018,9,1,0,100,0,0,0,0,0,18.31824211,8.502220428,9.68,123,6.1518,3.53,80.2,94,1.817,78.4,72.2,119,4.792,67.4,64.3,128,7.885,56.4,1145519,0.088388812,333.49,863.74,59,1.24,3.21,92,334.73,866.95,62,0,51.02731323,51.02731323,4.97487038,3.518528633,5698808.543,4.178288937,9.15450325,95.45629883,352.0539856,256.5976868,204.5453501,28.97678205,234310584.9,205.2579193,241.6746521,0,12354542,12354542,2563.190068,158223.9523,2936182924,1,31,-95415386112,75227799552,1.71E+11,1559313.314,5841076529,1.79E+12,751939456,5611805082,-45326172160,34562772992,79888945152,68525395.76,3209238614,7.85E+13,294750816,3146490163,-47768588288,57054384128,1.05E+11,67015983.6,3519919638,7.68E+13,-332194912,3746294835
VA,Bath County,2018,9,3,0,100,0,0,0,0,0,3.07173398,2.384873173,7.96,123,4.6878,3.27,76.9,98,1.844,75.1,69.4,128,6.033,63.4,61.9,128,10.232,51.7,1840475,0.14201196,529.16,1370.52,17,5.42,14.04,45,534.58,1384.56,20,0,51.77371597,51.77371597,14.06428488,8.153362387,25884964.72,13.5682869,25.3873497,342.5218201,1362.569702,1020.047882,673.6702202,171.7584289,1240996880,648.0227661,911.9525513,0,1321019,1321019,2244.52197,42997.05685,4134730436,2,33,-92076351488,61070123008,1.53E+11,2053744.087,9115168897,3.78E+12,241022464,10576828416,-40629190656,38073999360,78703190016,208254238.3,5413817752,3.84E+14,208110000,5948473549,-48368205824,67452870656,1.16E+11,206227792.5,5431593995,3.80E+14,0,5823913779
VA,Bedford County,2018,9,1,0,100,0,0,0,0,0,39.59244109,18.57504956,11.04,126,7.3775,3.66,80,91,1.569,78.4,72.3,121,5.005,67.3,64.5,128,8.357,56.1,2648546,0.204363117,753.02,1950.31,5,16.23,42.04,25,769.25,1992.35,7,0,47.25701523,47.25701523,8.008530967,6.022824917,21210962.66,6.325768471,16.65507126,162.5114136,1285.711304,1123.19989,319.234765,134.236567,845507959.8,277.3320007,481.0548401,0,11001806,11001806,2946.372226,127331.0476,7803602374,1,29,-1.10E+11,52428238848,1.63E+11,-2646559.76,5678660256,-7.01E+12,577401856,6103041536,-67398500352,34714980352,1.02E+11,128320287.2,3366611825,3.40E+14,243716352,3564319232,-42970263552,76451012608,1.19E+11,130969007.1,3392697033,3.47E+14,-189694216,4075961216
VA,Botetourt County,2018,9,3,0,100,0,0,0,0,0,23.58865549,10.5672254,9.77,128,6.322,3.45,78.7,85,0.88,77.8,71.2,119,4.762,66.4,63.7,128,8.645,55.1,1868707,0.144190355,541.2,1401.7,15,4.71,12.2,50,545.91,1413.9,17,0,62.6211853,62.6211853,11.51805064,7.803728709,21523861.86,9.814300537,23.02141037,221.4706726,1286.234131,1064.763458,457.3688264,150.8165609,854688327.4,411.0708923,677.8543091,0,7106064,7106064,9927.434036,231418.609,18551465475,1,32,-77141860352,90082992128,1.67E+11,-1739665.339,8036657182,-3.25E+12,241813472,9169547878,-40860651520,41223831552,82084483072,234425926.8,4876742199,4.38E+14,267952192,5407945933,-56517697536,65604636672,1.22E+11,236165592.5,4642130774,4.41E+14,79725392,5026470195
VA,Buena Vista City,2018,9,1,0,100,0,0,0,0,0,369.1870381,162.592382,12.55,128,9.0537,3.5,79.7,89,1.303,78.4,72,121,5.16,66.8,64.3,128,9.021,55.3,22456,0.001732716,6.7,17.35,128,0.09,0.23,119,6.79,17.59,128,0,40.35961151,40.35961151,6.975317277,5.736845863,156637.7248,5.649247646,14.68896914,238.5759735,438.9735107,200.3975372,295.0194342,35.71125174,6624956.413,291.6374817,346.500885,0,2315463,2315463,18522.39758,203084.8257,415938960,2,47,-34239744000,34047092736,68286836736,-158183837.1,5144624866,-3.55E+12,-56755370,5495225088,-28662511616,20025094144,48687605760,185112930.4,2696103522,4.16E+12,71877028,3017795072,-20895010816,27572531200,48467542016,343303023.2,3452239079,7.71E+12,118936844,3925852032
VA,Campbell County,2018,9,2,0,100,0,0,0,0,0,41.9618259,19.8366794,9.35,123,5.8833,3.47,80.6,100,2.109,78.5,72.9,122,5.437,67.5,65.1,128,8.68,56.4,1728102,0.133341204,503.87,1305.02,22,3.46,8.96,60,507.33,1313.98,25,0,35.27682114,35.27682114,4.884229362,3.419334311,8440446.529,4.103264332,9.157331753,107.5409622,436.4962769,328.9553146,212.3803175,40.44977585,367014851.4,210.3925705,265.4950226,0,11726062,11726062,5385.874736,183733.1527,9307340903,1,28,-50280333312,38675365888,88955699200,1583314.576,4133287487,2.74E+12,428374496,4209229389,-27423035392,28076187648,55499223040,81185392.58,2281506430,1.40E+14,178694920,2362952294,-29355483136,29309444096,58664927232,79603001.09,2608434767,1.38E+14,-170167912,2847067597
VA,Covington City,2018,9,1,0,100,0,0,0,0,0,379.7140912,203.0633084,8.47,126,5.4275,3.04,79,84,0.62,78.4,71.5,124,5.283,66.2,64,128,9.952,54,19462,0.001501698,5.47,14.17,130,0.2,0.52,112,5.67,14.69,130,0,33.02404785,33.02404785,7.173872289,6.23966564,139617.9025,5.381436348,16.72207737,355.5077209,608.2340698,252.7263489,415.8673667,54.53654051,8093610.691,394.8360291,501.0607727,0,2474513,2474513,33843.92498,269155.8321,658670468,2,35,-35816435712,35196436480,71012872192,-11611254.71,5788977719,-2.26E+11,43090576,5980378675,-28486094848,28662405120,57148499968,200334681.6,3064383761,3.90E+12,95230424,2738065587,-26655850496,31257171968,57913022464,211945935.6,3842658990,4.12E+12,48980134,4246103117
VA,Craig County,2018,9,1,0,100,0,0,0,0,0,5.958331387,3.396085393,9.45,126,6.0551,3.39,76.8,84,0.913,75.9,69.2,122,4.851,64.3,61.6,128,8.784,52.8,1124135,0.086738812,329.53,853.48,61,1.08,2.8,95,330.61,856.28,64,0,45.66824722,45.66824722,12.17618889,7.282895724,13687680.1,11.2980423,22.3512001,342.411438,1204.544312,862.1328735,666.1719363,170.6707612,749838468.3,654.8345337,899.7350464,0,1011908,1011908,1505.882396,28403.75629,1695010684,2,37,-80888700928,60697554944,1.42E+11,319512.1605,8454006576,3.60E+11,307151360,9159327744,-50509090816,41417072640,91926163456,155837446.1,4990825656,1.75E+14,256084128,5186850304,-43879956480,47330320384,91210276864,155528226.1,4858628691,1.75E+14,14857759,4957113856
VA,Culpeper County,2018,9,1,0,100,0,0,0,0,0,52.27752152,19.11644479,8.6,120,5.0966,3.5,79.5,80,0.7,78.8,72.4,126,5.366,67,65.3,128,10.037,55.3,1325925,0.102309028,379.23,982.2,51,3.31,8.57,64,382.54,990.77,52,0,30.75470543,30.75470543,3.419869955,2.771061506,4534491.07,2.81578064,6.962558651,31.82107544,329.8864136,298.0653381,119.3609596,30.06273007,158263680.4,114.7947922,160.8677032,0,2992864,2992864,4236.556907,82716.38912,5617356717,1,30,-54804193280,66685472768,1.21E+11,-304072.6499,4269612801,-4.03E+11,14238281,4706621952,-32793858048,39451385856,72245243904,92821386.35,2401283057,1.23E+14,51139796,2642069248,-36669485056,34625306624,71294791680,93207278.95,2503438867,1.24E+14,4565823.5,2565030400
VA,Cumberland County,2018,9,1,0,100,0,0,0,0,0,12.69659303,6.108069814,8.6,123,4.9429,3.66,82.6,104,2.878,79.7,74.2,125,5.796,68.4,65.9,128,8.809,57.1,1025276,0.079110802,297.46,770.42,68,2.29,5.93,80,299.75,776.35,71,0,29.53258896,29.53258896,3.477591808,2.191397744,3565491.418,3.136973262,6.303218603,50.2502594,159.2696381,109.0193787,103.80316,19.54289257,106426888.7,103.8175392,129.8163757,0,2075237,2075237,2841.458178,54540.88185,2913278875,1,32,-41355198464,61263884288,1.03E+11,6220279.596,4282984169,6.38E+12,228929808,4688537600,-26315315200,33547431936,59862747136,63622501.37,2443946025,6.52E+13,119727944,2689046400,-29952851968,32062019584,62014871552,57626353.71,2452680058,5.91E+13,-83821616,2760498688
VA,Danville City,2018,9,3,0,100,0,0,0,0,0,357.1968366,193.3919156,9.69,124,6.0019,3.69,82.5,91,1.612,80.9,74.4,122,4.932,69.5,66.2,128,8.164,58,147269,0.011363349,42.93,111.19,103,1.01,2.62,97,43.94,113.8,105,0,28.31785965,28.31785965,4.153369899,2.662676496,611662.6316,3.77451849,7.658017921,110.0984955,217.5137482,107.4152527,158.3635482,19.53971762,23393938.43,159.4824982,183.1376648,0,770173,770173,2528.274913,36200.48723,373484355,1,31,-29274499072,30161623040,59436122112,4452382.671,4248580804,6.58E+11,254904784,4725602406,-20176781312,20163430400,40340211712,76825922.09,2332347536,1.13E+13,103614400,2553497446,-19310637056,22051831808,41362468864,72398355.84,2657241226,1.07E+13,-116187920,3266468915
VA,Fauquier County,2018,9,1,0,100,0,0,0,0,0,41.88227761,16.08307444,8.67,122,5.2714,3.4,78.4,78,0.664,77.7,71.5,123,5.101,66.4,64.7,128,9.64,55.1,2266848,0.174911111,647.45,1676.89,8,3.78,9.79,57,651.23,1686.68,11,0,35.054142,35.054142,4.44175594,3.856442338,10068785.57,3.290042996,9.655179119,47.85042572,671.2648926,623.4144669,161.9076175,77.29849797,367019958.9,150.6486282,245.9951599,0,2860654,2860654,1290.3753,42343.40516,2925084669,1,31,-54683267072,60548882432,1.15E+11,-647959.3183,4376676245,-1.47E+12,-48568360,4933426176,-34971746304,33655558144,68627304448,105451211.4,2530990989,2.39E+14,50607380,2862356506,-37973417984,34287058944,72260476928,106188469.6,2491273669,2.41E+14,62616848,2634859520
VA,Fluvanna County,2018,9,1,0,100,0,0,0,0,0,35.79289146,14.71609735,8.48,118,4.868,3.61,80.9,94,1.659,79.2,72.9,122,5.002,67.9,64.8,128,8.254,56.5,1000883,0.077228627,286.01,740.76,70,4.14,10.72,53,290.15,751.49,73,0,34.42723465,34.42723465,4.254518265,2.840486018,4258275.005,3.716100454,7.689464283,54.13252258,167.2547607,113.1222382,113.4623732,21.1470681,113562560.5,115.1765213,139.9038727,0,19784416,19784416,20160.04943,522269.1665,20177850757,1,32,-66763726848,65892986880,1.33E+11,-4526396.91,5471316004,-4.53E+12,697913088,5293185946,-34314360832,42343276544,76657637376,60189742.81,2987899513,6.02E+13,256878544,2925385882,-45123387392,41286414336,86409801728,64931568.46,3315543679,6.50E+13,-314305280,3643503002
VA,Franklin County,2018,9,5,0,100,0,0,0,0,0,30.49036578,16.27480452,12.56,128,8.7967,3.76,80.4,91,1.542,78.9,72.6,124,5.481,67.1,64.8,128,9.43,55.4,2417646,0.186546759,690.43,1788.21,7,21.12,54.7,23,711.55,1842.91,9,0,45.75933075,45.75933075,8.300388199,6.033175544,20067400.33,6.726758003,16.80292702,202.8021393,1081.489624,878.6874847,365.5963091,115.0774098,883882454.3,339.4043427,487.1253052,0,3370016,3370016,2124.990849,47599.27005,5137475625,1,30,-46706704384,55263596544,1.02E+11,364237.9146,6261530707,8.81E+11,605641088,6705360384,-35831877632,44479819776,80311697408,141873637.4,3729065707,3.43E+14,265896200,3852504704,-41764487168,38729347072,80493834240,141513076.1,3719369913,3.42E+14,-180349200,4507634176
VA,Galax City,2018,9,2,0,100,0,0,0,0,0,295.9440559,148.3449883,10.46,125,6.7857,3.67,77.2,106,2.513,74.7,69.7,128,6.599,63.1,62.1,128,10.594,51.5,28886,0.002228858,8.24,21.34,123,0.04,0.1,126,8.28,21.45,124,0,41.39720917,41.39720917,7.489094169,5.301361452,216329.9742,6.434169292,14.78667879,697.833252,903.4894409,205.656189,760.4336186,27.67880073,21965885.51,761.6545105,792.8798828,0,140223,140223,1263.086305,12474.83817,36485511,1,35,-53201338368,44518121472,97719459840,-11294248.91,7517762835,-3.26E+11,327915520,8102254336,-28653285376,26556651520,55209936896,170412208.8,4046362273,4.92E+12,218540904,4489738240,-37558415360,32938045440,70496460800,181706455.2,4613672242,5.25E+12,-84864652,5243573248
VA,Giles County,2018,9,1,0,100,0,0,0,0,0,17.99610061,8.954664267,8.42,126,5.3571,3.06,76.7,90,1.453,75.2,69.1,124,5.439,63.7,61.4,128,9.343,52.1,1231217,0.095001312,355.78,921.47,53,4.64,12.02,51,360.42,933.48,55,0,59.99286652,59.99286652,13.13991431,7.273247981,16178085.88,12.45610046,22.72269554,442.0488892,1328.415894,886.3670044,760.4426638,192.5768755,938074465.6,710.7692566,1051.325317,0,9406710,9406710,15023.47568,332763.2903,18532809368,2,33,-2.14E+11,2.37E+11,4.51E+11,1353113.449,8857676584,1.67E+12,445341792,9159573197,-1.23E+11,1.24E+11,2.47E+11,153070332,5206381456,1.89E+14,327502960,5422316288,-1.29E+11,1.34E+11,2.63E+11,151730618.2,5086239814,1.87E+14,-19598341,5241653043
VA,Grayson County,2018,9,2,0,100,0,0,0,0,0,13.53667934,8.00599129,10.02,127,6.4657,3.55,75.6,110,2.849,72.8,68.1,128,6.789,61.3,60.7,128,10.842,49.9,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Greene County,2018,9,1,0,100,0,0,0,0,0,48.45472441,20.5511811,8.21,117,4.5459,3.66,78,88,1.493,76.5,70.7,121,5.221,65.5,63.5,128,9.063,54.4,541296,0.041766667,156.25,404.69,92,0.66,1.71,104,156.91,406.4,97,0,44.73187256,44.73187256,9.38807428,7.402271617,5081727.056,6.804608345,20.83481216,105.4195404,1105.744629,1000.325089,352.8980464,241.8617054,191022300.9,219.7596741,775.499115,0,467438,467438,524.2842086,9036.681279,283792945,1,34,-60399738880,99689799680,1.60E+11,-8511983.245,6434864505,-4.61E+12,382307744,6780388096,-40509452288,61994606592,1.03E+11,102762142.8,3911843962,5.56E+13,235993184,4093284992,-39766355968,44483313664,84249669632,111302745.6,3506503633,6.02E+13,-82925268,4012021376
VA,Hampton City,2018,9,1,0,100,0,0,0,0,0,380.5166846,170.3189621,5.74,104,1.9107,3.83,85.1,124,4.93,80.2,78.3,128,6.494,71.8,71.6,128,8.168,63.4,688136,0.053096914,51.41,133.15,101,84.89,219.86,8,136.3,353.02,98,0,17.78281784,17.78281784,0.130021812,0.518147724,89472.68973,0,0.3368451,-5,53.9879303,58.9879303,0.7557306,1.901354393,520045.4324,0,3.409210086,0,46231456,46231456,29663.09819,910861.0139,20412245734,41,384,-33641910272,48089690112,81731600384,-1161904.779,919897624,-8.00E+11,0,152805912,-16333323264,26793854976,43127178240,16640650.28,444982584.8,1.15E+13,0,82950044,-23275550720,18793220096,42068770816,18548342.05,581803243.1,1.28E+13,0,171754808
VA,Hanover County,2018,9,1,0,100,0,0,0,0,0,87.10029662,34.11046644,6.62,114,3.0107,3.61,82.4,95,1.726,80.7,74.3,125,5.208,69.1,66.2,128,8.705,57.5,1622405,0.125185571,468.54,1213.51,33,5.27,13.65,47,473.81,1227.16,36,0,29.89409637,29.89409637,2.502417871,2.203733195,4059935.266,1.962621093,5.23504324,-46.20899963,119.614502,165.8235016,58.97610223,22.65383422,95683123.14,60.61783218,86.47220459,0,4334196,4334196,5571.088628,123577.287,9038562045,1,34,-59685445632,64292839424,1.24E+11,5866926.892,3834781450,9.52E+12,35615480,3732734464,-39513526272,37033922560,76547448832,48355336.12,2043708786,7.85E+13,17334274,1933372851,-32319739904,36827717632,69147457536,42680090.56,2352856864,6.92E+13,-12859230,2220126669
VA,Lancaster County,2018,9,1,0,100,0,0,0,0,0,17.84689315,12.76947207,4.86,102,1.2002,3.66,82.4,109,2.6,79.8,76.4,128,6.265,70.1,70.3,128,9.838,60.5,793570,0.061232253,133.25,345.12,94,98.15,254.21,6,231.4,599.32,87,0,18.31871414,18.31871414,1.284162222,2.031171594,1019072.615,0.280164376,4.233178711,-0.620000005,40.65003586,41.27003586,8.985818568,10.88030493,7130876.041,3.09773612,26.5703331,0,10366976,10366976,12777.77469,337633.645,10140058659,4,322,-22300719104,23667007488,45967726592,-1048340.936,2446543672,-8.32E+11,0,1879381632,-16841618432,14295525376,31137143808,16738502.73,1309545585,1.33E+13,0,807946272,-14000512000,17051168768,31051680768,17789820.85,1586405013,1.41E+13,0,991957625.6
