State,County,Year,Month,Flash Flood Occurrence Count,DSCI,None,D0,D1,D2,D3,D4,Population Density,Housing Unit Density,PCP Value,PCP Rank,PCP Anomaly (1901-2000 base period),1901-2000 PCP Mean,TMAX Value,TMAX Rank,TMAX Anomaly (1901-2000 base period),1901-2000 TMAX Mean,TAVG Value,TAVG Rank,TAVG Anomaly (1901-2000 base period),1901-2000 TAVG Mean,TMIN Value,TMIN Rank,TMIN Anomaly (1901-2000 base period),1901-2000 TMIN Mean,DEM Count,DEM Area,Land Area (Sq Mi),Land Area (Sq Km),Rank (Land Area),Water Area (Sq Mi),Water Area (Sq Km),Rank (Water Area),Total Area (Sq Mi),Total Area (Sq Km),Rank (Total Area),Slope Min,Slope Max,Slope Range,Slope Mean,Slope Std,Slope Sum,Slope Median,Slope Pct90,Elevation Min,Elevation Max,Elevation Range,Elevation Mean,Elevation Std,Elevation Sum,Elevation Median,Elevation Pct90,Flow Accumulation Min,Flow Accumulation Max,Flow Accumulation Range,Flow Accumulation Mean,Flow Accumulation Std,Flow Accumulation Sum,Flow Accumulation Median,Flow Accumulation Pct90,Curvature Min,Curvature Max,Curvature Range,Curvature Mean,Curvature Std,Curvature Sum,Curvature Median,Curvature Pct90,Planar Curvature Min,Planar Curvature Max,Planar Curvature Range,Planar Curvature Mean,Planar Curvature Std,Planar Curvature Sum,Planar Curvature Median,Planar Curvature Pct90,Profile Curvature Min,Profile Curvature Max,Profile Curvature Range,Profile Curvature Mean,Profile Curvature Std,Profile Curvature Sum,Profile Curvature Median,Profile Curvature Pct90
KS,Norton County,2010,4,1,0,100,0,0,0,0,0,2.48145698,1.11280027,4.35,119,2.2759,2.07,68.3,100,3.347,65,54.4,109,3.422,51,40.5,110,3.516,37,3110409,0.240000694,878.13,2274.346259,37,3.16,8.18,51,881.29,2282.53,37,0,23.66106415,23.66106415,2.626614497,1.852763661,8164621.033,2.247577667,5.181079865,597.4642334,797.4614868,199.9972534,715.8429783,35.61390494,2226564442,718.5168457,761.2293091,0,5063191,5063191,5637.882704,128237.2844,17536121103,1,27,-49134411776,60217249792,1.09E+11,-88361.95603,2988805907,-2.75E+11,213574224,2676876032,-28333139968,34694619136,63027759104,1334085.877,1640087958,4.15E+12,51703664,1463746688,-27253966848,30100359168,57354326016,1537032.345,1801970619,4.78E+12,-129179728,1790024192
KS,Osage County,2010,4,1,0,100,0,0,0,0,0,8.728813559,4.02649646,4.54,103,1.2207,3.32,71.6,119,5.809,65.8,59.8,122,5.765,54,48.1,124,5.831,42.3,2500279,0.192922762,705.52,1827.288412,68,14.33,37.11,10,719.85,1864.4,62,0,24.3860569,24.3860569,1.776867304,1.525136944,4442664.005,1.432355165,3.516131115,272.0651245,398.0445862,125.9794617,332.3690937,18.88296337,831015465.1,332.6638489,356.7003235,0,3582315,3582315,2303.09713,47421.6155,5758385388,2,44,-38600376320,55751692288,94352068608,-1676.515658,2243180624,-4191756892,88831056,1686563968,-24063078400,27998500864,52061579264,11407390.54,1162682167,2.85E+13,30547780,919527872,-27753191424,27532032000,55285223424,11641368.38,1400275317,2.91E+13,-23285000,1040002739
KS,Rooks County,2010,4,1,0,100,0,0,0,0,0,2.240740501,1.193911397,3.47,109,1.3194,2.15,70,106,3.83,66.2,56.3,112,3.994,52.3,42.6,116,4.175,38.4,3139670,0.242258488,890.53,2306.462112,33,4.62,11.97,43,895.15,2318.43,33,0,26.05294991,26.05294991,2.095978349,1.863413931,6580680.344,1.624020636,4.220197678,502.7748413,705.8718872,203.0970459,612.6142014,38.71573102,1923406430,612.3114624,665.00495,0,5557456,5557456,4614.617995,134057.6682,14488377679,1,32,-56564498432,66805145600,1.23E+11,478312.1696,3221569355,1.50E+12,115013672,2354624230,-40555319296,34578698240,75134017536,4675031.194,1784532674,1.47E+13,34098628,1279927424,-36377845760,41775497216,78153342976,4298896.204,1890251751,1.35E+13,-60533012,1477401818
KS,Saline County,2010,4,1,0,100,0,0,0,0,0,29.85825625,12.90574683,2.47,69,-0.1355,2.61,72.1,119,5.954,66.1,59,119,5.079,53.9,45.8,115,4.111,41.7,2510066,0.193677932,720.22,1865.361237,58,1.08,2.8,70,721.3,1868.16,59,0,24.14116669,24.14116669,1.600527427,1.497611249,4017429.476,1.267505884,3.414452314,348.1430359,505.7269287,157.5838928,402.3893508,27.67622923,1010023828,399.0084076,440.2006378,0,37875240,37875240,60493.76747,1250273.094,1.52E+11,1,38,-49502035968,49684045824,99186081792,-29984.1862,2128113276,-75262286312,9650391,1719272448,-37160759296,35139076096,72299835392,41294050.82,1155915128,1.04E+14,17479272,1015325120,-29612544000,31038406656,60650950656,41652480.32,1287621440,1.05E+14,9797398,993940416
KS,Barton County,2010,5,1,73,27.53677419,72.46322581,0,0,0,0,11.86434138,5.441520693,4.27,91,0.8526,3.42,73.3,31,-2.251,75.6,61.4,33,-2.111,63.5,49.4,30,-2.065,51.5,3121140,0.240828704,895.4,2319.075354,29,5.23,13.55,36,900.63,2332.62,24,0,17.77770424,17.77770424,0.844259968,0.888239082,2635053.558,0.562754035,2.013170552,525.5001831,649.4348145,123.9346313,574.0323847,21.05886541,1791635437,574.7063599,602.7010498,0,36641312,36641312,23954.49897,849698.0766,74765344909,1,68,-29429499904,39781281792,69210781696,101471.8467,1279175094,3.17E+11,0,1066209984,-18288553984,19545131008,37833684992,22437633.69,675707746.8,7.00E+13,0,553516108.8,-20330321920,21024020480,41354342400,22701237.88,779456257.2,7.09E+13,0,655458348.8
KS,Butler County,2010,5,2,0,100,0,0,0,0,0,17.5901582,6.963354838,5.79,94,1.1593,4.63,74.5,40,-1.658,76.2,64.2,57,-0.486,64.7,53.9,78,0.694,53.2,4965832,0.383166049,1429.86,3703.320399,1,16.66,43.15,8,1446.52,3746.47,1,0,22.14883995,22.14883995,1.342714676,1.308848754,6667695.503,1.005225301,2.59213686,348.5599976,512.3904419,163.8304443,423.7766397,27.70530809,2104403598,423.045105,461.2989471,0,4645754,4645754,2592.714604,71073.55336,12874985148,1,31,-43605209088,51823230976,95428440064,-116640.3707,1898005209,-5.79E+11,97057616,1227063040,-22477723648,24230256640,46707980288,9009369.543,976078317.2,4.47E+13,38122334,664115372.8,-29310316544,26489950208,55800266752,9394558.962,1196079773,4.67E+13,-40458260,819894400
KS,Cheyenne County,2010,5,1,0,100,0,0,0,0,0,1.02637799,0.573697646,1.99,40,-1.0077,3,70.2,24,-2.837,73,56.6,20,-2.73,59.3,43,18,-2.608,45.6,3603415,0.278041281,1019.89,2641.502974,15,1.06,2.75,71,1020.95,2644.25,15,0,29.60504341,29.60504341,2.169439181,2.53051938,7808989.619,1.106788635,5.687480927,914.1332397,1163.508301,249.375061,1054.44292,44.55105176,3799595435,1056.666626,1114.984619,0,2026874,2026874,1656.821227,39718.01441,5970214460,2,39,-96168517632,79094915072,1.75E+11,-99958.53084,3432853825,-3.60E+11,3638671.75,2045091840,-68208394240,55005380608,1.23E+11,18209381.87,1956464068,6.56E+13,75232.21875,1072182592,-41265008640,56205414400,97470423040,18339886.28,1947278896,6.61E+13,0,1073407488
KS,Elk County,2010,5,1,0,100,0,0,0,0,0,1.701806871,1.044708787,5.37,76,0.3177,5.05,75.5,44,-1.045,76.5,65.5,64,0.085,65.4,55.5,85,1.235,54.3,2223127,0.171537577,644.26,1668.62574,75,6.2,16.06,30,650.46,1684.68,77,0,27.15922165,27.15922165,2.381142506,2.205374417,5293582.196,1.659796238,5.275737286,248.4759216,502.8108215,254.3348999,340.9462761,45.20996078,757966871.9,333.9746094,410.9241455,0,2227799,2227799,1409.1253,34409.59823,3132664500,2,27,-38939918336,44002656256,82942574592,462571.9265,2623461910,1.03E+12,139337408,2038644992,-23754799104,25322661888,49077460992,13040160.6,1348874508,2.90E+13,65999400,1055130304,-23007451136,28077375488,51084826624,12665130.82,1693546412,2.82E+13,-43055560,1312564070
KS,Greeley County,2010,5,1,0,100,0,0,0,0,0,0.624448214,0.312472101,3.02,88,0.3724,2.65,72.8,44,-1.053,73.9,58.6,33,-1.723,60.3,44.4,19,-2.386,46.8,2696979,0.208100231,778.45,2016.176244,49,0,0,105,778.45,2016.18,49,0,14.24968338,14.24968338,0.472680456,0.560355815,1274069.047,0.292037249,1.042668462,1033.331665,1205.513672,172.1820068,1118.141765,37.11440104,3015604859,1116.448364,1169.687012,0,902006,902006,1087.47399,17807.12207,2932894515,3,54,-38377865216,26504402944,64882268160,2575.155529,608973947.7,6945140384,-2056640.625,312134752,-22692696064,16668810240,39361506304,4868336.381,284366827.4,1.31E+13,0,150459804.8,-18097752064,19914424320,38012176384,4874803.463,414240146,1.31E+13,1973940,183322236.8
KS,Harper County,2010,5,1,43,57.40870968,42.59129032,0,0,0,0,2.88958681,1.49817958,6.23,102,2.0859,4.14,77.2,45,-1.238,78.4,65.6,56,-0.475,66.1,53.9,68,0.192,53.7,2734552,0.210999383,801.27,2075.279773,45,1.51,3.91,64,802.78,2079.19,45,0,16.96602821,16.96602821,0.959327378,0.851974005,2621448.399,0.712828457,1.984914923,351.4575195,533.019104,181.5615845,418.3223203,33.88869097,1143924137,410.2872314,471.4537048,0,1939016,1939016,1430.648753,34119.65268,3912183408,1,40,-33333794816,43449143296,76782938112,-31598.47155,1682872755,-86407663566,-24046874,1606671360,-17680197632,24031877120,41712074752,23417098.35,875328236.6,6.40E+13,0,818591104,-19877656576,21072726016,40950382592,23682017.26,1014125438,6.48E+13,22835472,918302368
KS,Kingman County,2010,5,1,51,49.05096774,50.94903226,0,0,0,0,3.500338584,1.702277425,6.24,106,2.1974,4.04,76.2,46,-1.04,77.2,64.7,56,-0.497,65.2,53.2,66,0.045,53.2,2966332,0.228883642,863.36,2236.092135,40,3.3,8.55,50,866.66,2244.64,40,0,14.73129177,14.73129177,1.162616005,0.960900757,3448705.06,0.884919226,2.428338265,402.7415771,556.7955322,154.0539551,481.3168018,33.80226337,1427745431,482.0742645,527.5993042,0,3100101,3100101,2756.137043,59401.75159,8175617508,1,40,-33450508288,38413459456,71863967744,-99640.90249,1799653630,-2.96E+11,-8859375,1730623488,-19503013888,23159056384,42662070272,18085500.22,1001617330,5.36E+13,2788777,942202688,-25424109568,22100652032,47524761600,18302484.71,1034801927,5.43E+13,15880158.5,910363500.8
KS,Labette County,2010,5,1,0,100,0,0,0,0,0,12.7321096,5.966716916,5.85,84,0.5677,5.28,77,53,-0.473,77.5,66.7,64,0.084,66.6,56.4,74,0.653,55.7,2224740,0.171662037,645.29,1671.293428,74,7.82,20.25,23,653.11,1691.55,75,0,29.42895508,29.42895508,1.009203226,1.042993105,2243584.921,0.743813157,1.945730686,216.1547546,321.602478,105.4477234,265.6494507,15.26131723,591000959,266.602417,284.1600037,0,19400728,19400728,13608.15012,464665.2997,30274595907,1,31,-53185359872,45440741376,98626101248,-83423.02853,1706429459,-1.86E+11,37573244,1118021504,-25725073408,20214872064,45939945472,13167850.37,844765679.8,2.93E+13,19694366,581116128,-41070116864,36305457152,77375574016,13564720.51,1087131837,3.02E+13,-9274974.5,680913638.4
KS,Sedgwick County,2010,5,2,0,100,0,0,0,0,0,190.9726394,81.08325267,5.57,96,1.2747,4.3,76.2,50,-0.884,77.1,65.2,60,-0.098,65.3,54.1,75,0.604,53.5,3459782,0.266958488,997.51,2583.53904,16,11.61,30.07,15,1009.12,2613.61,16,0,16.57667923,16.57667923,0.693362282,0.695272304,2398882.343,0.507374316,1.461465001,368.426239,472.2496643,103.8234253,414.7808086,18.43710567,1435051175,414.4387665,439.8831482,0,53243304,53243304,46364.35215,1451460.97,1.60E+11,1,41,-30039965696,48923643904,78963609600,-103050.7502,1522157895,-3.57E+11,-7158691.5,1129886720,-22543413248,28777865216,51321278464,30399204.35,740631639.2,1.05E+14,0,575887686.4,-25112326144,27296684032,52409010176,30972619.92,969093169.9,1.07E+14,10564899.5,710834873.6
KS,Seward County,2010,5,1,0,100,0,0,0,0,0,13.84685869,4.864786661,2.91,77,-0.0323,2.94,77.3,49,-0.56,77.9,63.4,43,-0.608,64,49.4,49,-0.745,50.1,2181574,0.168331327,639.5,1656.297397,77,0.99,2.56,73,640.49,1658.86,79,0,20.42067909,20.42067909,0.861435785,1.182328706,1877942.933,0.401267022,2.363685465,738.5913696,913.7131958,175.1218262,856.3090765,28.68313374,1868101617,860.2955933,889.6130249,0,10889543,10889543,12597.49158,323106.4248,27482360104,1,50,-50653872128,62474649600,1.13E+11,-91140.33692,1900551834,-1.99E+11,0,1188975616,-35637039104,34703966208,70341005312,39238633.49,1037412132,8.56E+13,0,659503174.4,-39704092672,34041987072,73746079744,39675306.04,1093861078,8.66E+13,3480468.75,741346112
KS,Sherman County,2010,5,1,0,100,0,0,0,0,0,2.199762405,1.150324408,2.49,58,-0.3928,2.88,70.1,34,-2.262,72.4,56.5,22,-2.4,58.9,43,20,-2.431,45.4,3704569,0.285846373,1056.07,2735.208744,14,0.21,0.54,91,1056.28,2735.75,14,0,14.95324039,14.95324039,1.004718981,1.113882986,3720477.4,0.568836212,2.593116045,1000.239197,1221.553101,221.3139038,1114.061162,46.6671513,4127116444,1112.618164,1178.825806,0,1275405,1275405,1331.012151,24708.35752,4930826355,3,37,-33524033536,56174923776,89698957312,147030.4516,1101373275,5.45E+11,3322265.5,731847680,-25178087424,27025233920,52203321344,9243375.626,575449495.5,3.42E+13,1342350.125,343290854.4,-29149689856,20273588224,49423278080,9147344.928,695077128.6,3.39E+13,-105729.0156,379079692.8
KS,Sumner County,2010,5,1,0,100,0,0,0,0,0,7.858560252,3.541858775,6.01,96,1.7,4.31,77.6,54,-0.464,78.1,66.2,62,0.051,66.1,54.9,74,0.666,54.2,4038971,0.311648997,1181.94,3061.210547,4,3.01,7.8,53,1184.95,3069.01,4,0,17.49096298,17.49096298,0.831433452,0.758297179,3356175.911,0.62942481,1.719281709,315.3766174,462.0933838,146.7167664,374.2178033,23.47083248,1511454855,371.9080811,405.4624023,0,61482204,61482204,22999.00698,982088.5287,92892322206,1,35,-37258457088,45791735808,83050192896,25018.02986,1431484095,1.01E+11,11153320,1038959488,-22998052864,25305772032,48303824896,13465212.76,701180929.8,5.44E+13,8397609,546766080,-27389313024,23992715264,51382028288,13666464.42,910476958.3,5.52E+13,0,621371584
KS,Wabaunsee County,2010,5,1,0,100,0,0,0,0,0,3.40365329,1.558176928,4.52,68,-0.1891,4.71,72.2,24,-3.098,75.3,62.4,43,-1.323,63.7,52.6,75,0.464,52.1,2789527,0.215241281,794.3,2057.227556,46,5.32,13.78,34,799.62,2071.01,46,0,32.67838287,32.67838287,2.9849924,2.482716637,8326716.895,2.326490641,6.183546066,272.852356,488.8027954,215.9504395,381.0317415,48.13132733,1062898331,385.0733643,444.024292,0,90021504,90021504,36836.0148,1762298.145,1.03E+11,1,26,-57629364224,44116365312,1.02E+11,-128424.4589,3427955510,-3.58E+11,239321776,2716268544,-32909639680,25946802176,58856441856,12546028.21,1825366394,3.50E+13,103006856,1442522880,-28451522560,36609093632,65060616192,12853437.13,2135614511,3.59E+13,-77258616,1864538112
VA,Grayson County,2010,5,1,0,100,0,0,0,0,0,13.41719985,7.939325201,4.49,76,0.2642,4.23,72.6,100,2.594,70,60.6,110,2.852,57.7,48.6,110,3.112,45.5,1503419,0.116004552,442.17,1145.22,38,3.78,9.79,57,445.95,1155.01,40,0,47.65882492,47.65882492,11.6684148,6.492409124,17542516.51,10.96197414,20.63160019,620.1297607,1737.891357,1117.761597,918.4563263,182.9532121,1383703134,851.9621582,1172.87002,0,685526,685526,719.1767571,14335.60167,1083477901,1,29,-78570078208,99609116672,1.78E+11,-1914090.993,8862980899,-2.88E+12,559248064,9677411533,-51785699328,48009932800,99795632128,211366916,5160936014,3.18E+14,528238656,5492209766,-60624744448,55926194176,1.17E+11,213323839.1,5224487280,3.21E+14,-6552664.5,6142782054
VA,Loudoun County,2010,5,1,0,100,0,0,0,0,0,233.7306909,81.46175218,4.5,88,0.7269,3.77,75.4,82,1.284,74.1,64.5,99,2.173,62.3,53.5,107,2.96,50.5,1818527,0.140318441,515.56,1335.29,20,5.58,14.45,44,521.14,1349.75,21,0,47.2486763,47.2486763,3.767573693,3.454167071,6851434.485,2.684915066,8.206111145,3.660959244,584.6314087,580.9704494,140.7434451,64.06895785,256369955.7,130.5337219,201.8742676,0,1351270,1351270,1355.456527,29599.66179,2469019638,1,31,-74493296640,1.01E+11,1.76E+11,309310.0051,3921195746,5.63E+11,16215820,3960407552,-38274494464,39779270656,78053765120,66757795.84,2111548716,1.22E+14,46377888,2165677056,-61251391488,69382537216,1.31E+11,66557892.03,2392617885,1.21E+14,0,2256628736
VA,Russell County,2010,5,1,0,100,0,0,0,0,0,23.38716209,10.92907239,4.84,84,0.6056,4.23,76.9,105,3.418,73.5,64.2,107,3.123,61.1,51.6,106,2.933,48.7,1617650,0.124818673,473.82,1227.19,31,2.93,7.59,74,476.75,1234.78,34,0,62.32939911,62.32939911,14.70854462,8.173008829,23793277.21,13.95258188,26.09182224,419.4179993,1428.292725,1008.874725,687.6921536,131.3618776,1112445212,671.9419861,819.6981812,0,2280537,2280537,3590.455884,71666.60615,5808100960,1,27,-1.61E+11,1.66E+11,3.27E+11,-5931266.256,12269006612,-9.59E+12,473818368,13150844518,-86100344832,87902044160,1.74E+11,393302428.4,7247470356,6.36E+14,483677424,7702599885,-1.01E+11,87123968000,1.88E+11,399277810.7,7098749344,6.46E+14,17652629,8250606490
KS,Allen County,2010,6,1,0,100,0,0,0,0,0,10.21035018,4.764779144,6.57,89,1.2536,5.32,87.3,102,2.2,85.1,77.8,115,3.436,74.4,68.4,126,4.776,63.6,1737308,0.134051543,500.3,1295.771052,97,5.02,13,37,505.32,1308.77,97,0,21.57102203,21.57102203,1.069247445,0.902500342,1857612.14,0.861773193,1.982928157,273.5799866,353.9569397,80.37695313,310.3272131,13.78815331,539133950,311.3669434,327.9827271,0,14333746,14333746,12893.05184,399433.6172,22399202107,1,28,-43700252672,43407298560,87107551232,-101227.1279,1569175138,-1.76E+11,58100096,1084901683,-23101904896,22616621056,45718525952,10722888.49,765184017.2,1.86E+13,26468814,575234323.2,-24789450752,24211503104,49000953856,11019083.46,1003759441,1.91E+13,-18802293,653575808
KS,Anderson County,2010,6,1,0,100,0,0,0,0,0,5.359552345,2.460512739,7.2,98,1.8241,5.38,87.4,106,2.899,84.5,78,119,4.15,73.9,68.4,126,5.201,63.2,2015637,0.155527546,579.65,1501.286608,86,4.09,10.59,46,583.74,1511.88,87,0,30.40131378,30.40131378,1.508755304,1.732502149,3041103.015,1.035663962,2.978320456,261.5471497,371.3627319,109.8155823,317.9900363,19.15376008,640952482.8,318.3432922,343.0741699,0,1561759,1561759,1317.023775,29103.01242,2654641850,1,29,-49013264384,46923837440,95937101824,427492.8307,2250386852,8.62E+11,89187008,1414889600,-36193185792,31290390528,67483576320,11456982.01,1116851155,2.31E+13,39597232,757346713.6,-27465930752,32264298496,59730229248,11307252.48,1466987691,2.28E+13,-29550746,874837222.4
KS,Cherokee County,2010,6,2,0,100,0,0,0,0,0,14.06229585,6.463456061,5.46,69,0.0481,5.41,88.8,105,3.011,85.8,79.4,121,4.172,75.2,69.9,126,5.235,64.7,2012939,0.155319367,587.57,1521.799314,85,3.46,8.96,49,591.03,1530.76,85,0,36.97162247,36.97162247,0.989509982,1.228721453,1988993.234,0.650033653,2.009603882,231.5686798,319.678894,88.11021423,264.8656606,12.2962994,533158418,265.0114441,280.1691345,0,19452374,19452374,6892.156149,321609.3334,13873489907,1,34,-43002814464,54501609472,97504423936,53118.10575,2341762059,1.07E+11,16631104,1295351398,-32606484480,29716084736,62322569216,40234433.23,1149497292,8.10E+13,11188300,630188108.8,-34150578176,31400828928,65551407104,41438203.43,1490456252,8.34E+13,-14960.51074,854542118.4
KS,Cowley County,2010,6,1,0,100,0,0,0,0,0,12.38058221,5.465772013,5.56,91,0.7999,4.76,88.6,100,2.049,86.6,79.1,118,3.901,75.2,69.5,126,5.658,63.8,3859916,0.297833025,1125.75,2915.679115,7,6.68,17.3,27,1132.43,2932.98,7,0,29.43273163,29.43273163,2.053297216,2.15144212,7920955.391,1.373171568,4.630283117,278.352478,484.6008606,206.2483826,382.7021182,32.63670461,1477198029,381.2007751,427.3165436,0,71233464,71233464,34146.4184,1348610.312,1.32E+11,1,29,-44156866560,42231848960,86388715520,204563.1601,2688903567,7.90E+11,95515136,1811860864,-30663665664,30707120128,61370785792,12814586.46,1322365015,4.95E+13,41983638,923060864,-35530260480,28758730752,64288991232,12795906.55,1783292964,4.94E+13,-30546763,1240247424
KS,Decatur County,2010,6,2,0,100,0,0,0,0,0,1.276858505,0.785460135,5.53,115,2.2797,3.25,87,88,2.172,84.8,73.4,95,2.479,70.9,59.8,106,2.796,57,3155344,0.243467901,893.52,2314.206176,31,0.63,1.63,78,894.15,2315.84,36,0,23.32525635,23.32525635,2.290269023,2.027507662,7221960.277,1.441343188,5.362239838,710.2919922,906.7322388,196.4402466,812.2336,33.8932366,2562876416,811.4067993,857.5629272,0,4902233,4902233,7026.872808,153733.0819,22172200952,2,27,-46253768704,52667244544,98921013248,56422.88801,2735775626,1.78E+11,125771488,2384437504,-31810867200,29487300608,61298167808,-1041316.915,1481972078,-3.29E+12,32852320,1179836557,-26034679808,27201753088,53236432896,-1024318.463,1677606179,-3.23E+12,-77371136,1297900800
KS,Doniphan County,2010,6,1,0,100,0,0,0,0,0,7.716842299,3.468701224,7.14,104,2.0525,5.09,86,98,2.18,83.8,76,111,3.056,72.9,66.1,122,4.036,62.1,1405604,0.108457099,393.4,1018.901323,103,4.87,12.61,40,398.27,1031.51,104,0,37.74253464,37.74253464,4.008655831,3.321975752,5619502.107,3.416298866,7.952192116,236.9120026,366.4653625,129.55336,299.9986416,27.98664782,421679290.6,304.5056458,333.5392151,0,947922,947922,847.5199843,20556.94105,1191277480,1,32,-66497323008,75391778816,1.42E+11,-72117.0184,5449668161,-1.01E+11,18628418,4967408077,-45467504640,46442086400,91909591040,47788031.41,3051900517,6.72E+13,8156405.25,2723911706,-52011327488,46853378048,98864705536,48446959.48,3174450611,6.81E+13,0,2711380915
KS,Douglas County,2010,6,3,0,100,0,0,0,0,0,90.45562145,38.07176383,6.68,104,1.564,5.12,87.4,109,3.278,84.1,77.2,114,3.686,73.5,67.1,122,4.194,62.9,1654092,0.127630556,455.87,1180.69788,101,18.77,48.61,5,474.64,1229.31,100,0,27.18739128,27.18739128,2.355536788,2.3348268,3896274.557,1.70417732,5.269273615,235.2426147,364.9827881,129.7401733,295.5255079,29.20018539,488826378.5,298.8008728,332.4656342,0,99125680,99125680,73055.50814,2625244.328,1.21E+11,1,44,-42674384896,58717761536,1.01E+11,167119.5395,2919874538,2.76E+11,27290040,2290979072,-31357210624,28393478144,59750688768,22306609.65,1503761411,3.69E+13,4643997.25,1209757517,-34106808320,27739944960,61846753280,22441809.88,1863738352,3.71E+13,0,1492262131
KS,Franklin County,2010,6,2,0,100,0,0,0,0,0,17.38371276,7.461917728,7.34,107,2.0939,5.25,87.3,107,3.005,84.3,77.5,118,3.854,73.6,67.7,124,4.724,63,2002348,0.154502161,571.76,1480.851602,90,5.38,13.93,33,577.14,1494.79,90,0,26.59703064,26.59703064,1.722043929,1.691207505,3448131.217,1.253778458,3.60981946,255.3599548,363.0433655,107.6834106,302.0073457,20.00442444,604723804.6,300.6650696,328.9662506,0,5516110,5516110,6364.336735,155270.9506,12743616933,1,30,-49353322496,48595963904,97949286400,-535181.0792,2444825885,-1.07E+12,93537600,1757399424,-31076610048,30217955328,61294565376,9863968.606,1223761732,1.98E+13,36672580,924221036.8,-24362072064,27719174144,52081246208,10719006.8,1575743306,2.15E+13,-32465357,1051747757
